Date,Confirmation Code,Start Date,Nights,Listing,Gross Earnings
5/24/16,Y2XBXH,5/23/16,10,"Spacious 3 Bedr Apt, ideal location",1808.41
5/24/16,Y2XBXH,5/23/16,10,"Spacious 3 Bedr Apt, ideal location",451.59
5/4/16,DFPND4,4/3/16,88,"Retro Suite, 2 sleeping areas- near Stanford",2426.95
5/4/16,DFPND4,4/3/16,88,"Retro Suite, 2 sleeping areas- near Stanford",606.22
5/1/16,9APN5D,4/30/16,9,"Spacious 3 Bedr Apt, ideal location",1638.81
5/1/16,9APN5D,4/30/16,9,"Spacious 3 Bedr Apt, ideal location",409.19
4/16/16,8A8C24,4/15/16,8,"Spacious 3 Bedr Apt, ideal location",1468
4/16/16,8A8C24,4/15/16,8,"Spacious 3 Bedr Apt, ideal location",367
4/4/16,DFPND4,4/3/16,88,"Retro Suite, 2 sleeping areas- near Stanford",2426.95
4/4/16,DFPND4,4/3/16,88,"Retro Suite, 2 sleeping areas- near Stanford",606.22
3/28/16,AQP2PQ,2/27/16,44,"Spacious 3 Bedr Apt, ideal location",1721.67
3/28/16,AQP2PQ,2/27/16,44,"Spacious 3 Bedr Apt, ideal location",430.93
3/28/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",229.91
3/28/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",57.74
2/29/16,AQP2PQ,2/27/16,44,"Spacious 3 Bedr Apt, ideal location",3688.7
2/29/16,AQP2PQ,2/27/16,44,"Spacious 3 Bedr Apt, ideal location",922.69
2/29/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",2080.53
2/29/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",520.65
2/5/16,XKACBD,2/4/16,22,"Spacious 3 Bedr Apt, ideal location",3269.39
2/5/16,XKACBD,2/4/16,22,"Spacious 3 Bedr Apt, ideal location",817.61
1/29/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",2080.53
1/29/16,3HJKET,1/27/16,64,"Retro Suite, 2 sleeping areas- near Stanford",520.65
1/21/16,QAHEM9,1/20/16,5,"Retro Suite, 2 sleeping areas- near Stanford",116.39
1/21/16,QAHEM9,1/20/16,5,"Retro Suite, 2 sleeping areas- near Stanford",466.61
1/11/16,8A8NAS,1/10/16,7,"Spacious 3 Bedr Apt, ideal location",562.81
1/11/16,8A8NAS,1/10/16,7,"Spacious 3 Bedr Apt, ideal location",140.19
